Elapsed Time (s),Speed,Heart Rate,Resistance,Block
163,0,0,0,H-0-9.7392-4.175022:P2
163.5,0,0,0,H-0-9.7392-4.175022:P2
164,0,0,0,H-0-9.7392-4.175022:P2
164.5,0,0,0,H-0-9.7392-4.175022:P2
165,0,0,0,H-0-9.7392-4.175022:P2
165.5,0,0,0,H-0-9.7392-4.175022:P2
166,0,0,0,H-0-9.7392-4.175022:P2
166.5,0,0,0,H-0-9.7392-4.175022:P2
167,0,0,0,H-0-9.7392-4.175022:P2
167.5,0,0,0,H-0-9.7392-4.175022:P2
168,0,0,0,H-0-9.7392-4.175022:P2
168.5,0,0,0,H-0-9.7392-4.175022:P2
169,0,0,0,H-0-9.7392-4.175022:P2
169.5,0,0,0,H-0-9.7392-4.175022:P2
170,0,0,0,H-0-9.7392-4.175022:P2
170.5,0,0,0,H-0-9.7392-4.175022:P2
171,0,0,0,H-0-9.7392-4.175022:P2
171.5,0,0,0,H-0-9.7392-4.175022:P2
172,0,0,0,H-0-9.7392-4.175022:P2
172.5,0,0,0,H-0-9.7392-4.175022:P2
173,0,0,0,H-0-9.7392-4.175022:P2
173.5,0,0,0,H-0-9.7392-4.175022:P2
174,0,0,0,H-1-8.870164-2.309567:
174.5,0,0,0,H-1-8.870164-2.309567:
175,0,0,0,H-1-8.870164-2.309567:
175.5,0,0,0,H-1-8.870164-2.309567:
176,0,0,0,H-1-8.870164-2.309567:
176.5,0,0,0,H-1-8.870164-2.309567:
177,0,0,0,H-1-8.870164-2.309567:
177.5,0,0,0,H-1-8.870164-2.309567:
178,0,0,0,H-1-8.870164-2.309567:
178.5,0,0,0,H-1-8.870164-2.309567:
179,0,0,0,H-1-8.870164-2.309567:
179.5,0,0,0,H-1-8.870164-2.309567:
180,0,0,0,H-1-8.870164-2.309567:
180.5,0,0,0,H-1-8.870164-2.309567:
181,0,0,0,H-1-8.870164-2.309567:
181.5,0,0,0,H-1-8.870164-2.309567:
182,0,0,0,H-1-8.870164-2.309567:
182.5,0,0,0,H-1-8.870164-2.309567:
183,0,0,0,H-1-8.870164-2.309567:
183.5,0,0,0,H-2-4.027979-3.326649:C
184,0,0,0,H-2-4.027979-3.326649:C
184.5,0,0,0,H-2-4.027979-3.326649:C
185,0,0,0,H-2-4.027979-3.326649:C
185.5,0,0,0,H-2-4.027979-3.326649:C
186,0,0,0,H-2-4.027979-3.326649:C
186.5,0,0,0,H-2-4.027979-3.326649:C
187,0,0,0,H-2-4.027979-3.326649:C
187.5,0,0,0,H-2-4.027979-3.326649:C
188,0,0,0,H-2-4.027979-3.326649:C
188.5,0,0,0,H-2-4.027979-3.326649:C
189,0,0,0,H-2-4.027979-3.326649:C
189.5,0,0,0,H-2-4.027979-3.326649:C
190,0,0,0,H-2-4.027979-3.326649:C
190.5,0,0,0,H-2-4.027979-3.326649:C
191,0,0,0,H-2-4.027979-3.326649:C
191.5,0,0,0,H-2-4.027979-3.326649:C
192,0,0,0,H-2-4.027979-3.326649:C
192.5,0,0,0,H-0-5.524801-5.756963:P3
193,0,0,0,H-0-5.524801-5.756963:P3
193.5,0,0,0,H-0-5.524801-5.756963:P3
194,0,0,0,H-0-5.524801-5.756963:P3
194.5,0,0,0,H-0-5.524801-5.756963:P3
195,0,0,0,H-0-5.524801-5.756963:P3
195.5,0,0,0,H-0-5.524801-5.756963:P3
196,0,0,0,H-0-5.524801-5.756963:P3
196.5,0,0,0,H-0-5.524801-5.756963:P3
197,0,0,0,H-0-5.524801-5.756963:P3
197
