Elapsed Time (s),Speed,Heart Rate,Resistance,Block
394.5,94,103,5,H-1-9-4.039621:C
395,94,103,15,H-1-9-4.039621:C
395.5,95,103,15,H-1-12-4.500093:
396,95,103,5,H-1-12-4.500093:
396.5,94,103,5,H-1-12-4.500093:
397,94,104,15,H-1-12-2.713677:BP3
397.5,94,104,5,H-1-12-2.713677:BP3
398,94,104,5,H-1-12-2.713677:BP3
398.5,93,104,5,H-1-12-2.713677:BP3
399,93,105,5,H-0-12-4.017736:C
399.5,93,105,5,H-0-12-4.017736:C
400,93,105,5,H-0-12-4.017736:C
400.5,93,105,5,H-1-8-4.421545:B
401,93,105,5,H-1-8-4.421545:B
401.5,91,105,5,H-1-8-4.421545:B
402,89,105,5,H-0-10-3.274169:B
402.5,85,105,5,H-0-10-3.274169:B
403,79,106,5,H-0-10-3.274169:B
403.5,74,106,5,H-0-10-3.274169:B
404,70,106,5,H-0-13-3.925935:C
404.5,75,106,5,H-0-13-3.925935:C
405,86,107,5,H-0-13-3.925935:C
405.5,96,107,5,H-0-13-3.925935:C
406,104,107,15,H-0-15-5.421812:P3
406.5,106,107,15,H-0-15-5.421812:P3
407,105,107,5,H-0-15-5.421812:P3
407.5,104,107,5,N
408,102,107,5,N
408.5,100,107,5,N
409,99,108,5,H-3-5.988226-4.019104:
409.5,98,108,5,H-3-5.988226-4.019104:
410,96,108,15,H-3-5.988226-4.019104:
410.5,95,108,5,H-2-15.57984-2.578154:P2
411,94,108,5,H-2-15.57984-2.578154:P2
411.5,93,108,5,H-2-15.57984-2.578154:P2
412,94,108,1,H-1-12.17121-4.315478:
412.5,95,108,1,H-1-12.17121-4.315478:
413,95,108,1,H-1-12.17121-4.315478:
413.5,96,108,1,H-0-10.64274-5.300431:
414,97,108,1,H-0-10.64274-5.300431:
414.5,98,108,1,H-0-10.64274-5.300431:
415,99,108,1,H-2-13.05484-2.996391:P3
415.5,99,108,1,H-2-13.05484-2.996391:P3
416,100,108,1,H-2-13.05484-2.996391:P3
416.5,100,108,1,H-2-3.649654-3.267195:C
417,98,108,1,H-2-3.649654-3.267195:C
417.5,97,108,1,H-2-3.649654-3.267195:C
418,94,108,1,H-2-7.482261-3.371835:
418.5,93,108,1,H-2-7.482261-3.371835:
419,93,108,1,H-2-7.482261-3.371835:
419.5,93,108,1,H-2-7.482261-3.371835:
420,94,108,1,H-2-11.84664-2.510204:
420.5,95,108,1,H-2-11.84664-2.510204:
421,98,108,1,H-2-11.84664-2.510204:
421.5,101,108,1,H-1-15.71618-4.890859:
422,103,108,5,H-1-15.71618-4.890859:
422.5,103,108,15,H-1-15.71618-4.890859:
423,102,108,5,H-0-15.37785-4.622706:
423.5,100,108,5,H-0-15.37785-4.622706:
424,99,108,5,H-0-15.37785-4.622706:
424.5,97,108,5,X
425,96,108,5,X
425.5,96,108,15,X
426,96,108,5,H-1-9-2.811543:
426.5,95,108,5,H-1-9-2.811543:
427,95,108,5,H-1-9-2.811543:
427.5,98,108,5,H-0-7-5.639215:C
428,101,108,5,H-0-7-5.639215:C
428.5,103,108,15,H-0-7-5.639215:C
429,104,108,15,H-0-15-5.36014:BC
429.5,102,108,5,H-0-15-5.36014:BC
430,97,108,5,H-0-15-5.36014:BC
430.5,94,108,5,C
431,95,108,5,C
431.5,99,108,5,C
432,101,108,15,H-3-20-5.737812:
432.5,102,108,5,H-3-20-5.737812:
433,101,108,5,H-3-20-5.737812:
433.5,100,108,5,H-2-4-2.652831:B
434,100,108,5,H-2-4-2.652831:B
434.5,100,108,5,H-2-4-2.652831:B
435,102,108,15,H-2-8-2.509721:C
435.5,102,108,5,H-2-8-2.509721:C
436,101,108,15,H-2-8-2.509721:C
436.5,101,108,15,H-3-20-2.764118:BC
437,99,108,5,H-3-20-2.764118:BC
437.5,96,108,5,H-3-20-2.764118:BC
438,96,108,5,H-3-20-5.923646:
438.5,98,108,5,H-3-20-5.923646:
439,98,108,5,H-3-20-5.923646:
439.5,98,108,5,H-3-20-5.241775:P3
440,98,108,5,H-3-20-5.241775:P3
440.5,98,108,5,H-3-20-5.241775:P3
441,99,108,5,L
441.5,99,108,5,L
442,99,108,15,L
442.5,99,108,15,
443,98,109,5,
443.5,96,109,5,
444,97,109,5,
444.5,98,109,5,
445,99,109,5,
445.5,100,109,5,
446,101,109,1,H-3-20-5.586822:B
446.5,103,109,1,H-3-20-5.586822:B
447,104,109,1,H-3-20-5.586822:B
447.5,105,109,1,H-2-6-3.080864:
448,105,109,1,H-2-6-3.080864:
448.5,105,109,1,H-2-6-3.080864:
449,106,109,1,H-2-16-3.378351:P1
449.5,106,109,1,H-2-16-3.378351:P1
450,105,109,1,H-2-14-3.319236:C
450.5,105,109,1,H-2-14-3.319236:C
451,103,109,1,H-2-14-3.319236:C
451.5,102,109,1,H-2-9-3.324991:
452,99,109,1,H-2-9-3.324991:
452.5,96,109,1,H-2-9-3.324991:
453,94,109,1,H-0-12-4.200391:C
453.5,94,109,1,H-0-12-4.200391:C
454,96,109,1,H-0-12-4.200391:C
454.5,98,109,1,H-0-12-4.200391:C
455,99,108,1,H-2-11-2.800149:
455.5,99,108,1,H-2-11-2.800149:
456,99,108,15,H-2-11-2.800149:
456.5,99,108,1,H-0-10-3.525053:
457,99,108,1,H-0-10-3.525053:
457.5,99,108,1,H-0-10-3.525053:
458,101,108,1,N
458.5,103,108,1,N
459,104,108,1,N
459.5,104,108,1,H-1-13.3374-4.963791:P1
460,104,108,1,H-1-13.3374-4.963791:P1
460.5,104,108,1,H-1-13.3374-4.963791:P1
461,103,108,1,H-1-4.278503-2.247368:C
461.5,104,108,1,H-1-4.278503-2.247368:C
462,105,108,1,H-1-15.62348-2.895699:C
462.5,105,108,1,H-1-15.62348-2.895699:C
463,106,108,1,H-1-15.62348-2.895699:C
463.5,106,108,1,H-3-6.814507-3.625786:C
464,107,108,1,H-3-6.814507-3.625786:C
464.5,107,108,1,H-3-6.814507-3.625786:C
465,107,108,1,H-2-4.973124-2.941731:C
465.5,107,108,1,H-2-4.973124-2.941731:C
466,107,108,1,H-2-4.973124-2.941731:C
466.5,106,108,5,H-3-16.71943-4.932872:C
467,105,107,5,H-3-16.71943-4.932872:C
467.5,103,107,15,H-3-16.71943-4.932872:C
468,101,107,15,H-2-9.279128-2.560061:
468.5,98,107,5,H-2-9.279128-2.560061:
