Elapsed Time (s),Speed,Heart Rate,Resistance,Block
168.5,0,0,0,H-3-5-2:B
169,0,0,0,H-3-5-2:B
169.5,0,0,0,H-3-5-2:B
170,0,0,0,H-3-5-2:B
170.5,0,0,0,H-3-5-2:B
171,0,0,0,H-3-5-2:B
171.5,0,0,0,H-3-5-2:B
172,0,0,0,H-3-5-2:B
172.5,0,0,0,H-3-5-2:B
173,0,0,0,H-3-5-2:B
173.5,0,0,0,H-3-5-2:B
174,0,0,0,H-3-5-2:B
174.5,0,0,0,H-3-5-2:B
175,0,0,0,H-3-5-2:B
175.5,0,0,0,H-3-5-2:B
176,0,0,0,H-3-5-2:B
176.5,0,0,0,H-3-5-2:B
177,0,0,0,H-3-5-2:B
177.5,0,0,0,H-3-5-2:B
178,0,0,0,H-3-5-2:B
178.5,0,0,0,H-3-5-2:B
179,0,0,0,H-3-5-2:B
179.5,0,0,0,H-3-5-2:B
180,0,0,0,H-3-5-2:B
180.5,0,0,0,
